#id	warrant0	warrant1	correctLabelW0orW1	reason	claim	debateTitle	debateInfo
8837139_0_A247LJDZOGXJK6	sports makes no money for the schools And can't help fix academic issues	sports makes money for the schools And can help fix academic issues	0	Sports in college are extraneous And have inappropriate impact on academic issues	Drop sports program in undergraduate schools	Dropping the Ball	Should more undergraduate schools follow in the footsteps <unk> Spelman College And consider dropping intercollegiate sports programs
3637150_0_A1DJNUJZN8FE7N	the uber conservatives are uber smart	the conservatives had the idea	1	The uber conservative republicans are the ones pushing privatization the most	Privatization is A bad deal for cities And states	Is Privatization A Bad Deal for Cities And States	To save money New York is turning the clock back on outsourcing by replacing private contractors with city workers
11541348_56_A34QZDSTKZ3JO9	people need distractions	people don't need distractions	0	The Rock Hall <unk> fame gives people distraction from everyday life	Rock Hall <unk> Fame matters	Does the Rock Hall <unk> Fame Matter	Amid the usual debate about who belongs in the Hall <unk> Fame And who gets To decide why should music lovers care
11320634_387_AE861G0AY5RGT	style guidelines are only guidelines And creativity can't be judged	style guidelines are guidelines And creativity can be judged	1	Writing can be assessed with style guidelines And should be an included section for evaluating students on the SAT exam	Writing can be assessed	Can Writing Be Assessed	The SAT is making the essay component <unk> the college admissions exam optional Is this A sign that writing can't be properly graded
3124932_109_A3PILUAB7LZGWQ	bikers refuse To conform with traffic laws	bikers agree To conform with traffic laws	1	Bike lanes ensure the safety <unk> both bikers And pedestrians	New York bike lanes are working	Are New York Bike Lanes Working	Mayor Koch bicycle network died quickly Mayor Bloomberg is remaking the streets <unk> the city What is the verdict so far
5654207_0_AYFOAD75CRBKE	not everyone is cut out for it	everyone is cut out for it	1	Banks can get bailed out but young people with student loans are locked into debt	College free for everyone	Should College Be for Everyone	Should as many people as possible be encouraged To attend college or is the value <unk> higher education exaggerated
5450307_708_A1DJNUJZN8FE7N	they provide A greater value To the corporations that have them	they provide A great value To the students	1	Internships that provide real experience in A field serve A big value To society	Unpaid internship doesn't exploit college students	Do Unpaid Internships Exploit College Students	Should the government get tough To protect unpaid interns or are internships A win win
6099856_67_A1I4CYG5YDFTYM	they don't need To generate more revenue any way possible To stay at the top <unk> their field	they need To generate more revenue any way possible To stay at the top <unk> their field	0	Banks are constantly looking for innovative ways To pass fees on To consumers	Fees should be more regulated	Are Banks Making Too Much Money From Fees	Do the fees banks charge customers need To be more closely regulated or are they necessary for the health <unk> the banks And the economy
6898911_142_A1I4CYG5YDFTYM	it is taxed when it is earned And then A second tax when it becomes A capital gain meaning people are taxed twice for the same money	it is taxed when it is earned And then A second tax when it becomes A capital gain meaning people are not taxed twice for the same money	1	Capital gains should be taxed at the same rate as other income	Do not stop taxing capital gains	Should We Stop Taxing Capital Gains	Would eliminating taxes on investment And savings help the economy grow or simply create more inequality
7951577_0_AJNQ2PBD07FKE	not everyone has the internet And google To find everything	we now have the internet And google To find everything	0	Libraries are giving the public access To information in new And exciting ways	We need libraries	Do We Still Need Libraries	What are libraries for And how should they evolve
12015274_65_A1CF6U3GF7DZEJ	tenure also protects good teachers	tenure protects all teachers	1	Tenure allows for teachers who drink on the job or fall asleep at their desks To bargain for bonuses And increased retirement in order To get rid <unk> them	Tenure protects bad teachers	Does Tenure Protect Bad Teachers or Good Schools	Do job protections prevent bad faculty from being removed or do they provide for greater stability in A demanding low paid profession
7952064_230_A1CF6U3GF7DZEJ	they can do that at Starbucks	they cannot do that at Starbucks	1	Some people like A social place To read	We need libraries	Do We Still Need Libraries	What are libraries for And how should they evolve
7093338_0_A1DJNUJZN8FE7N	the extra few seconds <unk> life cannot be accurately measured in money	the extra few seconds <unk> life can be accurately measured in money	1	Eating organic foods is healthier And expensive but i live longer	Organic food is worth the expense	Is Organic Food Worth the Expense	A recent study questions the nutritional value <unk> organic food but are there other benefits Is it smart To go organic in A time <unk> global food shortages
